GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,block,Feedback,B_rate,unb,unb_unb,unb_unb_unb,unb_unb_uni,unb_unb_pes,unb_unb_sig,unb_uni,unb_uni_unb,unb_uni_uni,unb_uni_pes,unb_uni_sig,unb_pes,unb_pes_unb,unb_pes_uni,unb_pes_pes,unb_pes_sig,unb_sig,unb_sig_unb,unb_sig_uni,unb_sig_pes,unb_sig_sig,uni,uni_unb,uni_unb_unb,uni_unb_uni,uni_unb_pes,uni_unb_sig,uni_uni,uni_uni_unb,uni_uni_uni,uni_uni_pes,uni_uni_sig,uni_pes,uni_pes_unb,uni_pes_uni,uni_pes_pes,uni_pes_sig,uni_sig,uni_sig_unb,uni_sig_uni,uni_sig_pes,uni_sig_sig,pes,pes_unb,pes_unb_unb,pes_unb_uni,pes_unb_pes,pes_unb_sig,pes_uni,pes_uni_unb,pes_uni_uni,pes_uni_pes,pes_uni_sig,pes_pes,pes_pes_unb,pes_pes_uni,pes_pes_pes,pes_pes_sig,pes_sig,pes_sig_unb,pes_sig_uni,pes_sig_pes,pes_sig_sig,sig,sig_unb,sig_unb_unb,sig_unb_uni,sig_unb_pes,sig_unb_sig,sig_uni,sig_uni_unb,sig_uni_uni,sig_uni_pes,sig_uni_sig,sig_pes,sig_pes_unb,sig_pes_uni,sig_pes_pes,sig_pes_sig,sig_sig,sig_sig_unb,sig_sig_uni,sig_sig_pes,sig_sig_sig
1,3,1.0,3,1,0,0,0,1,4,0.8,0,1,0,0,0,1,0,0,0.2,1.6,-3,1,-1.0,0.0,1,0.597,0.5936,-0.0006,-0.2015,-0.2032,0,0.2,0.2,-0.8,0.44503000000000004,1,0,0.4224,0.20876155399299598,0.19778566483816343,0.19705246399928164,0.1682796795387845,0.1203250387712893,0.17414062417834522,0.1560516968085626,0.1682796795387845,0.1409427620601534,0.09538123292910167,0.14555313803316924,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.13764149323298108,0.1560516968085626,0.1682796795387845,0.14094276206015344,0.09538123292910167,0.14555313803316924,0.12049166642855513,0.1409427620601534,0.11618109265132152,0.07491164363660167,0.11962859088135354,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.01910805863295625,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.01910805863295625,0.05380822319212226,0.040795661482435006,0.01910805863295625,0.040610486467968866,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1480811506790695,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1327204499618624,0.15071717976380977,0.1233876158115436,0.07783834255776662,0.1275739381581246
1,3,1.0,3,1,0,0,0,1,4,0.8,0,1,0,0,0,1,0,0,0.2,1.6,-3,1,-1.0,0.0,1,0.597,0.5936,-0.0006,-0.2015,-0.2032,0,0.2,0.2,-0.8,0.48963,2,1,0.5712,0.20876155399299598,0.19778566483816343,0.19705246399928164,0.1682796795387845,0.1203250387712893,0.17414062417834522,0.1560516968085626,0.1682796795387845,0.1409427620601534,0.09538123292910167,0.14555313803316924,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.13764149323298108,0.1560516968085626,0.1682796795387845,0.14094276206015344,0.09538123292910167,0.14555313803316924,0.12049166642855513,0.1409427620601534,0.11618109265132152,0.07491164363660167,0.11962859088135354,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.01910805863295625,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.01910805863295625,0.05380822319212226,0.040795661482435006,0.01910805863295625,0.040610486467968866,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1480811506790695,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1327204499618624,0.15071717976380977,0.1233876158115436,0.07783834255776662,0.1275739381581246
1,3,1.0,3,1,0,0,0,1,4,0.8,0,1,0,0,0,1,0,0,0.2,1.6,-3,1,-1.0,0.0,1,0.597,0.5936,-0.0006,-0.2015,-0.2032,0,0.2,0.2,-0.8,0.51135,3,1,0.568,0.20876155399299598,0.19778566483816343,0.19705246399928164,0.1682796795387845,0.1203250387712893,0.17414062417834522,0.1560516968085626,0.1682796795387845,0.1409427620601534,0.09538123292910167,0.14555313803316924,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.13764149323298108,0.1560516968085626,0.1682796795387845,0.14094276206015344,0.09538123292910167,0.14555313803316924,0.12049166642855513,0.1409427620601534,0.11618109265132152,0.07491164363660167,0.11962859088135354,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.01910805863295625,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.01910805863295625,0.05380822319212226,0.040795661482435006,0.01910805863295625,0.040610486467968866,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1480811506790695,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1327204499618624,0.15071717976380977,0.1233876158115436,0.07783834255776662,0.1275739381581246
1,3,1.0,3,1,0,0,0,1,4,0.8,0,1,0,0,0,1,0,0,0.2,1.6,-3,1,-1.0,0.0,1,0.597,0.5936,-0.0006,-0.2015,-0.2032,0,0.2,0.2,-0.8,0.51613,4,1,0.5952,0.20876155399299598,0.19778566483816343,0.19705246399928164,0.1682796795387845,0.1203250387712893,0.17414062417834522,0.1560516968085626,0.1682796795387845,0.1409427620601534,0.09538123292910167,0.14555313803316924,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.13764149323298108,0.1560516968085626,0.1682796795387845,0.14094276206015344,0.09538123292910167,0.14555313803316924,0.12049166642855513,0.1409427620601534,0.11618109265132152,0.07491164363660167,0.11962859088135354,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.01910805863295625,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.01910805863295625,0.05380822319212226,0.040795661482435006,0.01910805863295625,0.040610486467968866,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1480811506790695,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1327204499618624,0.15071717976380977,0.1233876158115436,0.07783834255776662,0.1275739381581246
1,3,1.0,3,1,0,0,0,1,4,0.8,0,1,0,0,0,1,0,0,0.2,1.6,-3,1,-1.0,0.0,1,0.597,0.5936,-0.0006,-0.2015,-0.2032,0,0.2,0.2,-0.8,0.52383,5,1,0.6496,0.20876155399299598,0.19778566483816343,0.19705246399928164,0.1682796795387845,0.1203250387712893,0.17414062417834522,0.1560516968085626,0.1682796795387845,0.1409427620601534,0.09538123292910167,0.14555313803316924,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.13764149323298108,0.1560516968085626,0.1682796795387845,0.14094276206015344,0.09538123292910167,0.14555313803316924,0.12049166642855513,0.1409427620601534,0.11618109265132152,0.07491164363660167,0.11962859088135354,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.01910805863295625,0.08649508342589461,0.1203250387712893,0.09538123292910167,0.05380822319212226,0.09790732779120924,0.061224949128542726,0.09538123292910167,0.07491164363660167,0.040795661482435006,0.0764210122949941,0.01910805863295625,0.05380822319212226,0.040795661482435006,0.01910805863295625,0.040610486467968866,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1480811506790695,0.16586527572830437,0.17414062417834522,0.14555313803316924,0.09790732779120924,0.15071717976380977,0.12597157875775025,0.14555313803316924,0.11962859088135354,0.0764210122949941,0.1233876158115436,0.05948208380682679,0.09790732779120924,0.0764210122949941,0.040610486467968866,0.07783834255776662,0.1327204499618624,0.15071717976380977,0.1233876158115436,0.07783834255776662,0.1275739381581246
2,3,0.25,0,1,0,0,0,1,4,0.2,0,1,0,0,0,1,0,0,0.05,0.300961894,0,1,0.5,1.0,1,0.1477,-0.0077,0.4997,-0.0514,-0.0567,0,0.05,0.05,-0.2,0.55345,1,0,0.6128,0.17833828425917211,0.1760345379874941,0.17538211518178512,0.1871320237597778,0.1871320237597778,0.16905648837043008,0.19306685967657863,0.18713202375977778,0.19888434468188274,0.19888434468188274,0.1808059417893266,0.19306685967657863,0.18713202375977778,0.19888434468188274,0.19888434468188274,0.1808059417893266,0.16710430680445112,0.16905648837043008,0.1808059417893266,0.1808059417893266,0.1627319976924767,0.20887871594439403,0.19306685967657863,0.1871320237597778,0.19888434468188276,0.19888434468188276,0.1808059417893266,0.21012862314066383,0.19888434468188276,0.2105383518141951,0.2105383518141951,0.1926085047339141,0.21012862314066383,0.19888434468188276,0.2105383518141951,0.2105383518141951,0.1926085047339141,0.18417151405506615,0.1808059417893266,0.19260850473391414,0.19260850473391414,0.17445561056045897,0.20887871594439403,0.19306685967657863,0.1871320237597778,0.19888434468188276,0.19888434468188276,0.1808059417893266,0.21012862314066383,0.19888434468188276,0.2105383518141951,0.2105383518141951,0.1926085047339141,0.21012862314066383,0.19888434468188276,0.2105383518141951,0.2105383518141951,0.1926085047339141,0.18417151405506615,0.1808059417893266,0.19260850473391414,0.19260850473391414,0.17445561056045897,0.16260569158561725,0.16710430680445112,0.16905648837043008,0.18080594178932663,0.18080594178932663,0.1627319976924767,0.18417151405506615,0.1808059417893266,0.19260850473391414,0.19260850473391414,0.174455610560459,0.18417151405506615,0.1808059417893266,0.19260850473391414,0.19260850473391414,0.174455610560459,0.15813623225321566,0.1627319976924767,0.174455610560459,0.174455610560459,0.15642132038256687
2,3,0.25,0,1,0,0,0,1,4,0.2,0,1,0,0,0,1,0,0,0.05,0.300961894,0,1,0.5,1.0,1,0.1477,-0.0077,0.4997,-0.0514,-0.0567,0,0.05,0.05,-0.2,0.53069,2,1,0.616,0.16730529338799535,0.1703712289962461,0.17191760509356147,0.18163499571966435,0.18163499571966435,0.16695512727127482,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.16428214889356235,0.16695512727127482,0.1766171586595999,0.1766171586595999,0.16213441195054556,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.16144429836826177,0.16428214889356232,0.16695512727127482,0.17661715865959993,0.17661715865959993,0.1621344119505456,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.15843133343689275,0.1621344119505456,0.1717316319628446,0.1717316319628446,0.15745138684631865
2,3,0.25,0,1,0,0,0,1,4,0.2,0,1,0,0,0,1,0,0,0.05,0.300961894,0,1,0.5,1.0,1,0.1477,-0.0077,0.4997,-0.0514,-0.0567,0,0.05,0.05,-0.2,0.52555,3,1,0.6208,0.16730529338799535,0.1703712289962461,0.17191760509356147,0.18163499571966435,0.18163499571966435,0.16695512727127482,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.16428214889356235,0.16695512727127482,0.1766171586595999,0.1766171586595999,0.16213441195054556,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.16144429836826177,0.16428214889356232,0.16695512727127482,0.17661715865959993,0.17661715865959993,0.1621344119505456,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.15843133343689275,0.1621344119505456,0.1717316319628446,0.1717316319628446,0.15745138684631865
2,3,0.25,0,1,0,0,0,1,4,0.2,0,1,0,0,0,1,0,0,0.05,0.300961894,0,1,0.5,1.0,1,0.1477,-0.0077,0.4997,-0.0514,-0.0567,0,0.05,0.05,-0.2,0.51985,4,1,0.6384,0.16730529338799535,0.1703712289962461,0.17191760509356147,0.18163499571966435,0.18163499571966435,0.16695512727127482,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.16428214889356235,0.16695512727127482,0.1766171586595999,0.1766171586595999,0.16213441195054556,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.16144429836826177,0.16428214889356232,0.16695512727127482,0.17661715865959993,0.17661715865959993,0.1621344119505456,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.15843133343689275,0.1621344119505456,0.1717316319628446,0.1717316319628446,0.15745138684631865
2,3,0.25,0,1,0,0,0,1,4,0.2,0,1,0,0,0,1,0,0,0.05,0.300961894,0,1,0.5,1.0,1,0.1477,-0.0077,0.4997,-0.0514,-0.0567,0,0.05,0.05,-0.2,0.5191600000000001,5,1,0.616,0.16730529338799535,0.1703712289962461,0.17191760509356147,0.18163499571966435,0.18163499571966435,0.16695512727127482,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.18397911220409788,0.18163499571966435,0.19061448276494034,0.19061448276494034,0.17661715865959982,0.16428214889356235,0.16695512727127482,0.1766171586595999,0.1766171586595999,0.16213441195054556,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.19049039782576607,0.1839791122040979,0.18163499571966432,0.19061448276494042,0.19061448276494042,0.1766171586595999,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.19556754543030583,0.19061448276494042,0.19895821067383831,0.19895821067383831,0.18560422433356435,0.17756854596806074,0.17661715865959984,0.18560422433356435,0.18560422433356435,0.1717316319628447,0.16144429836826177,0.16428214889356232,0.16695512727127482,0.17661715865959993,0.17661715865959993,0.1621344119505456,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.17756854596806074,0.1766171586595999,0.1856042243335643,0.1856042243335643,0.17173163196284458,0.15843133343689275,0.1621344119505456,0.1717316319628446,0.1717316319628446,0.15745138684631865
